# LAMMPS data file written by OVITO
4000 atoms
1 atom types
-18.0750008 18.0750008 xlo xhi
-18.0750008 18.0750008 ylo yhi
-18.0750008 18.0750008 zlo zhi

Atoms # atomic

112 1 -5.3622389 -12.6006613 -18.0649185
113 1 -3.7166538 -12.6633454 -16.269413
114 1 -5.4688082 -10.7867623 -16.2496243
115 1 -3.6560297 -10.8915616 -18.0858192
116 1 -5.3749266 -12.5437613 -14.4550476
117 1 -3.6790219 -10.7827149 -14.473033
118 1 -1.9108524 -12.7225228 -18.1028652
119 1 -1.866787 -10.788065 -16.1742954
120 1 -1.8645802 -12.7213669 -14.5901261
121 1 1.8232975 -12.7092552 -18.2209988
122 1 -0.1649532 -12.5772362 -16.3741512
123 1 3.6187954 -12.7211857 -16.5899506
124 1 0.0672398 -10.6756382 -18.2000942
125 1 1.8369255 -10.9009248 -16.3490181
126 1 3.5900555 -10.8734512 -18.1711788
127 1 1.8502294 -12.8145247 -14.6283913
128 1 -0.044754 -10.8361798 -14.6142636
129 1 3.6031075 -10.8551588 -14.62671
130 1 5.6457978 -12.6718045 -18.1011162
131 1 7.3089161 -12.749527 -16.2017727
132 1 5.4721356 -10.9114076 -16.3257961
133 1 7.2571488 -10.8022709 -18.041502
134 1 5.3782158 -12.5542813 -14.5592537
135 1 7.3684559 -10.8818378 -14.5368119
136 1 9.0750256 -12.5806341 -18.1742935
137 1 10.7710724 -12.6916142 -16.1808453
138 1 8.9646588 -10.7519503 -16.3704891
139 1 10.8828506 -10.8780422 -18.0122604
140 1 9.1411781 -12.6477642 -14.3378496
141 1 10.9611874 -10.7966318 -14.5060082
142 1 12.653368 -12.5863457 -17.9013882
143 1 12.7426586 -10.8315163 -16.214613
144 1 12.5745983 -12.6813126 -14.4477825
145 1 16.3198815 -12.6354733 -18.074276
146 1 14.4517937 -12.5825138 -16.195612
147 1 14.4516487 -10.795908 -18.0728111
148 1 16.1809235 -10.8807526 -16.3992462
149 1 16.2625847 -12.5448818 -14.5539437
150 1 14.5751038 -10.8097897 -14.3745785
151 1 -16.2347279 -9.0918341 -18.08675
152 1 -18.0912457 -9.0497913 -16.2330284
153 1 -14.2261105 -8.962019 -16.2371597
154 1 -18.0944939 -7.2308684 -18.0619049
155 1 -16.1776962 -7.2719708 -16.2183991
156 1 -14.4106197 -7.2413149 -18.0021019
157 1 -16.1806946 -9.011075 -14.474844
158 1 -17.9533864 -7.1827879 -14.4423952
159 1 -14.3990879 -7.1414328 -14.3033629
160 1 -12.5972634 -8.9614774 -18.0240402
161 1 -10.7631569 -8.9652368 -16.2793865
162 1 -12.653224 -7.0976915 -16.1643982
163 1 -10.7697726 -7.0877857 -18.0406437
164 1 -12.7569742 -9.0247393 -14.3148584
165 1 -10.9177342 -7.3518257 -14.3801088
166 1 -9.0717344 -9.0010977 -18.0203857
167 1 -7.273634 -9.0318613 -16.191885
168 1 -9.0945454 -7.0982695 -16.0749397
169 1 -7.3377276 -7.1506147 -17.9555664
170 1 -9.0253544 -8.9936496 -14.4530239
171 1 -7.2222281 -7.1592541 -14.4246102
172 1 -5.4483843 -9.0043144 -18.0466366
173 1 -3.7432242 -9.006629 -16.1088123
174 1 -5.4502993 -7.0934982 -16.2302704
175 1 -3.6523066 -7.2664032 -18.0546703
176 1 -5.5499659 -9.1091499 -14.3496704
177 1 -3.7209196 -7.2947092 -14.3674927
178 1 -1.8057289 -9.0129547 -17.9239864
179 1 -1.9266148 -7.1372757 -16.265686
180 1 -1.8275624 -8.937582 -14.4189701
181 1 1.8822956 -8.9353772 -18.1549969
182 1 0.0495625 -8.9992896 -16.2561569
183 1 3.7219334 -9.0489597 -16.3798142
184 1 0.0734215 -7.2512922 -18.1510449
185 1 1.8400346 -7.2062864 -16.3435898
186 1 3.5526791 -7.2787666 -18.0641594
187 1 1.8333836 -8.9938308 -14.5737143
188 1 0.0117836 -7.2674151 -14.4779415
189 1 3.5575218 -7.3350878 -14.5977354
190 1 5.5408554 -9.0552502 -18.1151733
191 1 7.2453652 -8.9625254 -16.3276329
192 1 5.4164276 -7.318243 -16.3741284
193 1 7.3088436 -7.3807449 -18.207943
194 1 5.5319996 -9.1887159 -14.3687582
195 1 7.2971306 -7.294384 -14.5000439
196 1 9.1000404 -9.0251007 -18.1869125
197 1 10.9365674 -9.0465736 -16.2681255
198 1 9.1271877 -7.3120976 -16.2718887
199 1 10.8613034 -7.2923594 -18.1598969
200 1 9.1336594 -9.0583954 -14.4977703
201 1 10.8540746 -7.3507776 -14.4491921
202 1 12.7724819 -9.0735779 -18.1123276
203 1 12.676323 -7.3188572 -16.2646237
204 1 12.6540547 -8.9455358 -14.5627966
205 1 16.3330765 -8.91741 -18.081974
206 1 14.5150185 -8.958765 -16.2042751
207 1 14.6159172 -7.1627979 -18.0162792
208 1 16.3499947 -7.2017307 -16.2078533
209 1 16.2462425 -8.9686346 -14.4185009
210 1 14.6424866 -7.0503349 -14.4901276
211 1 -16.1274338 -5.3748913 -17.9285642
212 1 -17.9707452 -5.3625641 -16.3559494
213 1 -14.4910784 -5.2287731 -16.2087574
214 1 -18.0144749 -3.4991761 -18.04319
215 1 -16.3784161 -3.5459175 -16.1178761
216 1 -14.3226662 -3.5525694 -18.0561028
217 1 -16.2215138 -5.4512759 -14.3890381
218 1 -18.0253468 -3.6114931 -14.3314877
219 1 -14.5154114 -3.5210829 -14.356575
220 1 -12.6169644 -5.5203944 -18.1258869
221 1 -10.8375893 -5.3408737 -16.2032623
222 1 -12.5661373 -3.4673271 -16.1284065
223 1 -10.7758093 -3.5955868 -17.9901848
224 1 -12.6485968 -5.360178 -14.3960152
225 1 -10.8550502 -3.5585699 -14.3152199
226 1 -8.910614 -5.3225088 -17.939169
227 1 -7.2594624 -5.4561558 -16.1236172
228 1 -9.0312462 -3.6259899 -16.1441536
229 1 -7.3474522 -3.65133 -18.0532913
230 1 -9.1477938 -5.4307423 -14.2306652
231 1 -7.2454729 -3.6162663 -14.3946056
232 1 -5.5052109 -5.3388491 -18.0822487
233 1 -3.6271105 -5.3182068 -16.3181172
234 1 -5.4826536 -3.6366177 -16.2052822
235 1 -3.6730576 -3.6500654 -18.0277901
236 1 -5.3350535 -5.3960753 -14.4022694
237 1 -3.5656195 -3.5011635 -14.4143791
238 1 -1.7695065 -5.492631 -18.16152
239 1 -1.735344 -3.5946121 -16.275074
240 1 -1.8990688 -5.4681578 -14.3629017
241 1 1.8139706 -5.4184876 -18.1265926
242 1 -0.1782913 -5.6267119 -16.260622
243 1 3.6187248 -5.3983164 -16.354641
244 1 0.013485 -3.6620322 -18.2071972
245 1 1.6819515 -3.7872916 -16.3126812
246 1 3.6516571 -3.5964184 -18.0779533
247 1 1.7901116 -5.467001 -14.5597563
248 1 -0.0343437 -3.8128853 -14.3703842
249 1 3.5738983 -3.7229443 -14.4816551
250 1 5.3672276 -5.4292593 -18.0232525
251 1 7.163847 -5.5205384 -16.3062573
252 1 5.3869286 -3.4786062 -16.2232971
253 1 7.1028614 -3.6379919 -17.9821874
254 1 5.3106156 -5.5122605 -14.654625
255 1 7.2451115 -3.6793118 -14.6697684
256 1 9.0307407 -5.5254908 -18.0427609
257 1 10.8783666 -5.4482031 -16.3193722
258 1 8.9966888 -3.5560026 -16.2727814
259 1 10.7630844 -3.6378832 -18.0187244
260 1 9.1650734 -5.4512759 -14.5293722
261 1 10.8635102 -3.5566178 -14.6471062
262 1 12.6988449 -5.3363552 -18.0369606
263 1 12.6939278 -3.5340605 -16.3840656
264 1 12.5536671 -5.5301905 -14.4198742
265 1 16.3165207 -5.3666487 -18.0446701
266 1 14.4931145 -5.4082937 -16.2632027
267 1 14.4527359 -3.5030804 -17.974699
268 1 16.2133103 -3.5684386 -16.2738304
269 1 16.4624939 -5.4090529 -14.4453602
270 1 14.5407601 -3.5962019 -14.4263087
271 1 -16.2058868 -1.8252507 -17.9336452
272 1 -18.0953178 -1.653862 -16.1240349
273 1 -14.4117403 -1.9489194 -16.1726723
274 1 -16.2551804 -1.7569638 -14.4031372
275 1 -12.4501686 -1.7816525 -18.0216599
276 1 -10.6651173 -1.6237488 -16.0950985
277 1 -12.5679093 -1.7484665 -14.326788
278 1 -9.1041975 -1.7249336 -18.0897903
279 1 -7.2572212 -1.9173966 -16.3072014
280 1 -8.840375 -1.7843647 -14.3771448
281 1 -5.3190394 -1.8918744 -18.1125431
282 1 -3.6785155 -1.8690644 -16.2996197
283 1 -5.5708962 -1.8745576 -14.3256674
284 1 -1.9385072 -1.872099 -18.0608196
285 1 -1.805296 -1.9214096 -14.4225493
286 1 1.6926518 -1.8088379 -18.0250168
287 1 -0.1116314 -1.8336354 -16.301117
288 1 3.4799443 -1.852253 -16.2887459
289 1 1.7550469 -1.9151554 -14.4660778
290 1 5.2764187 -1.8897762 -17.9443742
291 1 7.212431 -1.7170525 -16.212841
292 1 5.4306698 -1.8179837 -14.5077477
293 1 8.9300996 -1.7752533 -17.9680406
294 1 10.9582958 -1.6490555 -16.2722511
295 1 9.0655899 -1.8644714 -14.626421
296 1 12.6598377 -1.688675 -18.2076035
297 1 12.7860737 -1.8312855 -14.3726616
298 1 16.4258728 -1.775507 -18.0691242
299 1 14.5152397 -1.8366738 -16.308115
300 1 16.3072662 -1.8799802 -14.3545876
301 1 -18.0796604 0.0687199 -18.1212845
302 1 -16.2387867 1.8112946 -18.0665684
303 1 -16.1543484 -0.0139179 -16.2155304
304 1 -18.0935574 1.6328602 -16.2590485
305 1 -14.3976784 -0.0430908 -18.0303688
306 1 -14.4730511 1.8010636 -16.2783394
307 1 -18.0900764 3.5844174 -18.0335922
308 1 -16.1474361 3.5987702 -16.277359
309 1 -14.3980036 3.5994911 -18.1771183
310 1 -18.0303745 -0.0742874 -14.4537468
311 1 -16.3536396 1.649849 -14.3238602
312 1 -14.5431204 -0.073349 -14.3416815
313 1 -18.0211792 3.4218502 -14.5079069
314 1 -14.4590969 3.571621 -14.6001473
315 1 -12.6815291 1.7157879 -18.0942841
316 1 -12.8057404 -0.0921459 -16.1958942
317 1 -10.7532158 0.1126442 -18.1254616
318 1 -10.9653436 1.7815457 -16.2320233
319 1 -12.5821162 3.6268215 -16.4409008
320 1 -10.8204184 3.5800801 -18.1726055
321 1 -12.7835446 1.7472382 -14.4441309
322 1 -10.9556198 0.0281963 -14.3689747
323 1 -10.8662568 3.5226364 -14.5275069
324 1 -8.9838182 1.7392845 -18.1308422
325 1 -8.9221812 0.0490189 -16.2197113
326 1 -7.228591 -0.0460548 -18.1552982
327 1 -7.2776461 1.6722622 -16.1968098
328 1 -9.0671072 3.3533459 -16.260006
329 1 -7.2186489 3.3871842 -18.0221138
330 1 -9.046032 1.6803589 -14.4467697
331 1 -7.1793547 0.0110626 -14.3071585
332 1 -7.2120695 3.4127407 -14.3311615
333 1 -5.5149355 1.7086296 -18.0355339
334 1 -5.4650851 -0.1625309 -16.1672134
335 1 -3.6703453 -0.0348473 -18.0473042
336 1 -3.7232695 1.6731682 -16.2846317
337 1 -5.4417677 3.5938893 -16.3520374
338 1 -3.6957226 3.4970074 -18.2161846
339 1 -5.4455281 1.7719651 -14.4855118
340 1 -3.7619868 -0.1333942 -14.3833628
341 1 -3.622447 3.6220131 -14.5195074
342 1 -1.904997 1.6878796 -18.1466484
343 1 -1.8772336 -0.0871582 -16.3038273
344 1 -1.9761028 3.5401345 -16.3631687
345 1 -1.9625112 1.7309704 -14.4067154
346 1 -0.1026669 -0.0202427 -18.1726227
347 1 1.6226292 1.7039299 -18.0227909
348 1 1.6941319 -0.0223045 -16.3105335
349 1 -0.1666145 1.6912403 -16.3459435
350 1 3.5608826 0.0781212 -17.979269
351 1 3.6570072 1.6667671 -16.2423477
352 1 -0.116005 3.4320088 -18.0958595
353 1 1.6848431 3.542881 -16.2480888
354 1 3.4398537 3.5773316 -17.9609394
355 1 -0.1059551 0.0015907 -14.5767432
356 1 1.6774311 1.7482872 -14.4692478
357 1 3.6533184 0.0921097 -14.4614506
358 1 -0.0682869 3.5694161 -14.4071856
359 1 3.4702912 3.4174042 -14.4590607
360 1 5.3109417 1.844988 -17.9917908
361 1 5.4031601 0.0086765 -16.2534962
362 1 7.2227707 0.0051327 -18.149683
363 1 7.1589298 1.85211 -16.1338139
364 1 5.3586598 3.5693798 -16.2687435
365 1 7.1437111 3.5739346 -17.9893914
366 1 5.3191128 1.847517 -14.47505
367 1 7.1052837 0.0297165 -14.4101858
368 1 7.2876606 3.7960758 -14.428586
369 1 9.0674686 1.9692346 -18.0609627
370 1 9.0045681 0.1803532 -16.2509918
371 1 10.7364426 0.0862904 -18.0747337
372 1 11.0035553 1.7508908 -16.1931953
373 1 9.0825081 3.6210022 -16.1556568
374 1 10.8288059 3.6539345 -17.893263
375 1 9.0688057 1.85746 -14.5082245
376 1 10.8823796 0.0138798 -14.3639507
377 1 10.9470158 3.6917115 -14.4243565
378 1 12.640028 1.8063431 -18.0850906
379 1 12.7780133 -0.0312328 -16.1822987
380 1 12.5416279 3.637558 -16.226923
381 1 12.7823868 1.7209931 -14.3875198
382 1 14.5420952 0.0071583 -18.0604496
383 1 16.3808327 1.935074 -18.2068195
384 1 16.2235069 0.0289917 -16.338171
385 1 14.4449272 1.9535466 -16.2754707
386 1 14.5624848 3.6436672 -18.0981903
387 1 16.3353539 3.6049519 -16.2634087
388 1 14.553196 -0.0103741 -14.493906
389 1 16.1831627 1.8174763 -14.5105343
390 1 14.4276085 3.5655461 -14.4550114
391 1 -16.2591 5.2475701 -18.1338863
392 1 -18.0532093 5.4015694 -16.2797489
393 1 -14.3774338 5.4754601 -16.241209
394 1 -18.0973339 7.1627255 -17.9245988
395 1 -16.3854981 7.2664395 -16.2253723
396 1 -14.4552288 7.1604118 -18.0399265
397 1 -16.3826428 5.3464775 -14.5354967
398 1 -18.02705 7.173172 -14.5349102
399 1 -14.5352535 7.218216 -14.5629339
400 1 -12.5928898 5.340765 -18.1601982
401 1 -10.759903 5.4571686 -16.2701283
402 1 -12.4895001 7.1481209 -16.3232288
403 1 -10.7657233 7.2263851 -18.2067947
404 1 -12.5283251 5.4469376 -14.5507117
405 1 -10.7724114 7.4022198 -14.4718075
406 1 -8.9882278 5.3233395 -17.979496
407 1 -7.2479668 5.3064594 -16.1878548
408 1 -8.9117708 7.233326 -16.4487896
409 1 -7.162075 6.971203 -18.1678391
410 1 -9.0316801 5.5548821 -14.4251518
411 1 -7.0973301 7.2042255 -14.6224661
412 1 -5.2588129 5.2534619 -18.1161194
413 1 -3.4877529 5.4514561 -16.2378864
414 1 -5.4775563 6.9798432 -16.4815274
415 1 -3.5618963 7.1989479 -18.1386738
416 1 -5.3457537 5.4493962 -14.4811411
417 1 -3.6033955 7.260149 -14.5186177
418 1 -1.6368008 5.3140144 -18.0290566
419 1 -1.8523254 7.2696571 -16.4126396
420 1 -1.860857 5.2620297 -14.3158341
421 1 1.4942227 5.3736267 -18.0638447
422 1 -0.1340447 5.3428249 -16.095026
423 1 3.5522423 5.2824917 -16.2191353
424 1 -0.0883865 7.2388573 -18.0963345
425 1 1.7443829 7.1784878 -16.3133278
426 1 3.4193211 7.0361271 -18.1113339
427 1 1.7819405 5.4453831 -14.3913155
428 1 -0.0582733 7.3467293 -14.5645714
429 1 3.5236492 7.1921501 -14.3732767
430 1 5.3971596 5.472786 -17.9932804
431 1 7.2344475 5.4587956 -16.2722187
432 1 5.4537716 7.1004028 -16.2594433
433 1 7.1494942 7.2426891 -18.0099831
434 1 5.3471279 5.3265228 -14.3806877
435 1 7.2263851 7.1342373 -14.4870196
436 1 8.918892 5.4207287 -18.0686226
437 1 10.8957176 5.4110775 -16.1869774
438 1 9.0692043 7.1448307 -16.364893
439 1 10.8343373 7.1869469 -18.1520195
440 1 9.1310921 5.4611073 -14.4439507
441 1 10.9125634 7.2859249 -14.4969025
442 1 12.6283512 5.3694306 -17.8517724
443 1 12.6977253 7.2602577 -16.2207222
444 1 12.707016 5.457531 -14.4410944
445 1 16.3126145 5.4588318 -18.0424919
446 1 14.4413834 5.3923512 -16.1155548
447 1 14.3925095 7.24193 -17.9875814
448 1 16.2839852 7.1622906 -16.1762009
449 1 16.2433167 5.3565273 -14.4398651
450 1 14.4099693 7.1582069 -14.3388624
451 1 -16.1769638 9.0909309 -18.1560822
452 1 -18.0665073 9.0187035 -16.29813
453 1 -14.3174248 8.9042874 -16.3446407
454 1 -18.0481091 10.82407 -18.1055698
455 1 -16.2570725 10.94763 -16.314579
456 1 -14.4957819 10.8896104 -18.1095123
457 1 -16.358881 9.0149059 -14.5754166
458 1 -18.064764 11.0446224 -14.5496273
459 1 -14.4489384 10.8388558 -14.4404431
460 1 -12.7493105 9.0587196 -18.2069416
461 1 -10.8049832 9.0111122 -16.3556061
462 1 -12.7552033 10.7907028 -16.3640022
463 1 -10.797391 10.7314167 -18.108139
464 1 -12.671299 9.1583119 -14.6050854
465 1 -10.7609158 10.9026242 -14.7805357
466 1 -8.9641524 8.8030319 -18.1532555
467 1 -7.1297932 8.981865 -16.2457924
468 1 -8.9855528 10.8701612 -16.3666268
469 1 -7.2744646 10.8028851 -18.031044
470 1 -8.881405 8.9214592 -14.5456143
471 1 -7.2673798 10.8084889 -14.5189533
472 1 -5.382844 9.0542011 -18.2030754
473 1 -3.6572962 9.0028324 -16.3759575
474 1 -5.4703989 10.908659 -16.3608971
475 1 -3.781724 10.9512826 -18.2238503
476 1 -5.4143295 8.955801 -14.4198742
477 1 -3.8875352 10.8093205 -14.6358557
478 1 -1.9096242 9.155241 -18.2150173
479 1 -2.0502834 10.9456768 -16.4180184
480 1 -1.8680154 9.1881008 -14.6166535
481 1 1.7205239 9.0649757 -18.0508385
482 1 -0.1244278 9.0798321 -16.3458634
483 1 3.4609661 8.8701974 -16.34655
484 1 -0.1166916 10.8104058 -18.0007515
485 1 1.8576412 10.855158 -16.3800717
486 1 3.5960942 10.8164063 -18.0718346
487 1 1.8209477 9.0208359 -14.6154709
488 1 -0.1741695 10.9447022 -14.50945
489 1 3.7323075 10.8746434 -14.5252075
490 1 5.3653107 9.0420914 -18.1151848
491 1 7.0950527 8.9584408 -16.304102
492 1 5.4821854 10.7975712 -16.2867623
493 1 7.3528385 10.8882714 -17.9142324
494 1 5.4977284 8.9218198 -14.5532093
495 1 7.3722153 10.8622094 -14.4719734
496 1 8.9967958 8.9893856 -17.91539
497 1 10.6904221 8.9899274 -16.2542839
498 1 9.008543 11.0109653 -16.272337
499 1 10.8768846 10.744648 -17.9846192
500 1 8.9079038 8.983204 -14.4783974
501 1 10.8431932 10.8149243 -14.4610167
502 1 12.6303406 9.0317879 -18.0911388
503 1 12.6565495 10.8153572 -16.2359409
504 1 12.6390877 8.9738388 -14.5140991
505 1 16.2387619 8.7801857 -18.0164166
506 1 14.4494095 9.0198936 -16.2067356
507 1 14.4293442 10.7132702 -18.0719814
508 1 16.3291359 10.847025 -16.3694611
509 1 16.3468857 9.0172939 -14.5130368
510 1 14.5331688 10.9612236 -14.5736161
511 1 -16.2639294 12.5997219 -18.0852776
512 1 -18.1313744 12.7088242 -16.353817
513 1 -14.3610935 12.7301502 -16.2737084
514 1 -16.2623558 12.6664562 -14.4295264
515 1 -12.6226769 12.6656609 -18.0997944
516 1 -10.800211 12.5861645 -16.3574524
517 1 -12.704628 12.5744171 -14.5548153
518 1 -9.0316801 12.6267243 -18.158165
519 1 -7.2491961 12.7931233 -16.3989239
520 1 -8.9211702 12.6649723 -14.6137543
521 1 -5.6059618 12.7408867 -18.3367329
522 1 -3.7781811 12.8085976 -16.3032856
523 1 -5.5716915 12.7265358 -14.5675907
524 1 -1.8665696 12.8119221 -18.0232315
525 1 -1.8625566 12.73485 -14.5865946
526 1 1.7658196 12.6560803 -18.0259552
527 1 -0.0708904 12.5975151 -16.2785778
528 1 3.7923527 12.6501503 -16.361126
529 1 1.9295426 12.689373 -14.7309304
530 1 5.5347805 12.64151 -17.983511
531 1 7.3074341 12.9715252 -16.2407055
532 1 5.5619679 12.7042675 -14.5465002
533 1 8.9797688 12.7470322 -18.0050201
534 1 10.8688602 12.8235264 -16.2971611
535 1 9.2066097 12.5355549 -14.4554816
536 1 12.7952576 12.512312 -18.0170479
537 1 12.7933769 12.6669598 -14.4399014
538 1 16.2438583 12.6701412 -18.2187557
539 1 14.5201912 12.6222058 -16.3276539
540 1 16.4248963 12.7986183 -14.5968323
541 1 -18.1855621 14.44207 -18.2496147
542 1 -16.3184147 16.2024307 -18.1393929
543 1 -16.275259 14.4652787 -16.2622452
544 1 -18.0984993 16.2880364 -16.2295513
545 1 -14.3582382 14.4539986 -18.0920334
546 1 -14.5302944 16.1766205 -16.4233971
547 1 -18.0302315 14.5232277 -14.5152521
548 1 -16.2742539 16.3344498 -14.4609509
549 1 -14.4840946 14.4626389 -14.4623184
550 1 -12.6153746 16.336113 -18.0874844
551 1 -12.5253973 14.4339371 -16.4983292
552 1 -10.8625698 14.4577942 -18.1613693
553 1 -10.8433744 16.3188324 -16.332592
554 1 -12.6623688 16.3189049 -14.6982975
555 1 -10.852049 14.3053856 -14.6304627
556 1 -9.0415487 16.3534317 -18.0978489
557 1 -9.0538044 14.5126 -16.4988327
558 1 -7.2901907 14.6334114 -18.1481628
559 1 -7.3441982 16.5606766 -16.2222691
560 1 -9.051671 16.1842842 -14.5536509
561 1 -7.3436194 14.5050087 -14.6006489
562 1 -5.6157942 16.4279709 -18.0602703
563 1 -5.5305529 14.6786347 -16.3410664
564 1 -3.6341601 14.5128517 -18.0549068
565 1 -3.5788136 16.3488007 -16.3010559
566 1 -5.488185 16.3025665 -14.5719967
567 1 -3.657115 14.6545944 -14.5795841
568 1 -1.771061 16.5140801 -18.1050243
569 1 -1.8428556 14.5482445 -16.3214588
570 1 -1.6980744 16.2253876 -14.5394478
571 1 0.0432701 14.6001549 -17.9583626
572 1 1.8467236 16.3550186 -18.1097393
573 1 1.9328672 14.5528336 -16.3681679
574 1 0.061058 16.3866882 -16.2789383
575 1 3.7436924 14.4924279 -18.1005726
576 1 3.771204 16.4334297 -16.2565537
577 1 0.1811485 14.5006333 -14.6981755
578 1 1.8922368 16.4963303 -14.4768391
579 1 3.8037033 14.5488205 -14.4630156
580 1 5.3888817 16.3628273 -18.0163136
