Step Time Temp Press Volume PotEng KinEng TotEng Enthalpy
50000 49.999 298.633757972375 19458.0686819197 47241.633375 -3.50114857653367 0.0385917924966898 -13850.2271361479 -13276.4882585294
51000 50.999 295.067429524513 19558.2130542551 47241.633375 -3.50068746527714 0.0381309236104345 -13850.2261666668 -13273.5344410178
52000 51.999 300.546973486361 19365.2838650494 47241.633375 -3.50139553730958 0.0388390331858152 -13850.226016495 -13279.2229837109
53000 52.999 299.104703865832 19399.098060968 47241.633375 -3.50120932253412 0.0386526518125316 -13850.2266828864 -13278.2266077374
54000 53.999 300.070050169062 19403.7374003664 47241.633375 -3.50133409475901 0.0387774014204615 -13850.2267733542 -13278.0899030575
55000 54.999 298.823639017844 19387.1097424256 47241.633375 -3.50117292328968 0.038616330412147 -13850.2263715101 -13278.5797828524
56000 55.999 298.686269017767 19417.6947485753 47241.633375 -3.50115517648359 0.0385985783851349 -13850.2263923938 -13277.6779769728
57000 56.999 296.502056418104 19525.1264690298 47241.633375 -3.50087298226662 0.0383163173307009 -13850.2266597437 -13274.5105221955
58000 57.999 298.454288588992 19418.5979796374 47241.633375 -3.50112510253291 0.0385686000577303 -13850.2260099007 -13277.6509618891
59000 58.999 302.025559378507 19338.2757125566 47241.633375 -3.50158695287392 0.0390301076320721 -13850.2273809674 -13280.0207081587
60000 59.999 298.417466554155 19448.7601902034 47241.633375 -3.50112061712598 0.0385638416260733 -13850.2271019996 -13276.7626937376
61000 60.999 297.291851084573 19512.583789294 47241.633375 -3.5009751009493 0.0384183807815657 -13850.2268806709 -13274.8805754587
62000 61.999 302.996764535203 19268.3783152093 47241.633375 -3.50171243616756 0.0391556143669217 -13850.2272872026 -13282.0816028177
63000 62.999 302.709060325877 19267.2828231783 47241.633375 -3.50167479757283 0.039118434976279 -13850.2254503862 -13282.1120675816
64000 63.999 301.549887146188 19295.2802119936 47241.633375 -3.5015250240717 0.0389686375417156 -13850.2255461199 -13281.2866348059
65000 64.999 296.662394278714 19518.2276475847 47241.633375 -3.50089322215026 0.0383370374444886 -13850.2247388231 -13274.7120193087
66000 65.999 297.455732090938 19445.6524382592 47241.633375 -3.50099615536209 0.0384395587683905 -13850.2263863748 -13276.8536130094
67000 66.999 300.777094458704 19382.8821194597 47241.633375 -3.50142528764112 0.0388687712197002 -13850.2260656857 -13278.7041323416
68000 67.999 300.050171762418 19415.4616741889 47241.633375 -3.50133106024039 0.0387748325771078 -13850.2249106531 -13277.7423394642
69000 68.999 299.095581112739 19406.0378982076 47241.633375 -3.50120837477027 0.038651472898946 -13850.2276074853 -13278.0229049144
70000 69.999 299.815062348432 19327.6599980652 47241.633375 -3.50130154748196 0.0387444498977342 -13850.2283903369 -13280.3347315389
71000 70.999 293.328337446944 19626.9697332353 47241.633375 -3.50046291815191 0.0379061845151432 -13850.2269345471 -13271.5078555943
72000 71.999 301.102376646702 19269.9441705579 47241.633375 -3.50146779545938 0.038910806730981 -13850.2279549136 -13282.0360998575
73000 72.999 298.933588474534 19400.7342050838 47241.633375 -3.50118738880697 0.0386305389418408 -13850.2273994605 -13278.1790811121
74000 73.999 298.749434121441 19416.4157633561 47241.633375 -3.50116343151571 0.0386067410744121 -13850.2267617652 -13277.7160583882
75000 74.999 299.212924635259 19413.1899549242 47241.633375 -3.50122372227615 0.0386666369477216 -13850.2283413137 -13277.8127538365
76000 75.999 295.866979193867 19497.892605624 47241.633375 -3.50079163429105 0.0382342476791534 -13850.2295464476 -13275.3164241667
77000 76.999 297.871641781583 19424.1933356277 47241.633375 -3.50105062589949 0.0384933058751735 -13850.2292800973 -13277.489247918
78000 77.999 299.426333887417 19408.4368906582 47241.633375 -3.50125198039763 0.0386942153622722 -13850.2310601415 -13277.9556210932
79000 78.999 302.844281244557 19255.9398959107 47241.633375 -3.50169386077055 0.0391359092821657 -13850.2318059535 -13282.4528796906
80000 79.999 289.829680380984 19762.9472002863 47241.633375 -3.50001155276682 0.0374540606547218 -13850.2299684484 -13267.5014700305
81000 80.999 299.598444940326 19405.4475375806 47241.633375 -3.50129465588719 0.0387164569001523 -13850.3127959482 -13278.1255006981
82000 81.999 294.610363737853 19551.1512916329 47241.633375 -3.50064962941236 0.0380718579906739 -13850.3110856868 -13273.8275825406
83000 82.999 293.808872308289 19585.1183563552 47241.633375 -3.5005456064852 0.0379682829924967 -13850.3092939708 -13272.8242409839
84000 83.999 299.513724684381 19375.8001700758 47241.633375 -3.50128315425599 0.0387055086853226 -13850.3105822827 -13278.9974666665
85000 84.999 300.169670553313 19371.2954498116 47241.633375 -3.50136767992279 0.0387902751465384 -13850.309619105 -13279.1293292688
86000 85.999 297.661643747271 19440.2228585213 47241.633375 -3.50104353736731 0.0384661682849027 -13850.3094763296 -13277.0967990681
87000 86.999 298.814642522009 19405.0326874884 47241.633375 -3.50119279347297 0.0386151678145129 -13850.3105026338 -13278.1354396166
88000 87.999 297.038471378159 19451.2520634755 47241.633375 -3.50096286748368 0.0383856370719489 -13850.3089216469 -13276.7710382318
89000 88.999 299.786247698248 19342.0210624569 47241.633375 -3.50131815514852 0.0387407262430198 -13850.309715622 -13279.9926077602
90000 89.999 299.688524238854 19375.5452360174 47241.633375 -3.50130612181663 0.0387280976524258 -13850.3120966568 -13279.0064980036
91000 90.999 306.369177711238 19155.8495501393 47241.633375 -3.50216975793213 0.0395914240034018 -13850.3133357149 -13285.48566446
92000 91.999 307.793739400592 19087.0218168413 47241.633375 -3.50235355046578 0.0397755170191665 -13850.3121337865 -13287.5139109366
93000 92.999 301.057191066306 19325.0810620791 47241.633375 -3.50148276165796 0.0389049674964807 -13850.3111766459 -13280.4935601243
94000 93.999 302.713316590234 19261.1278145648 47241.633375 -3.5016969541583 0.0391189850040856 -13850.3118766169 -13282.3799798473
95000 94.999 298.89192242412 19441.5298383894 47241.633375 -3.50120233552241 0.0386251545285625 -13850.3087239754 -13277.057509222
96000 95.999 299.135469776199 19386.3333795651 47241.633375 -3.50123406868323 0.0386566276243651 -13850.3097642354 -13278.6860673438
97000 96.999 301.213465942127 19321.369099536 47241.633375 -3.50150260785419 0.038925162559561 -13850.3097811785 -13280.6016152534
98000 97.999 299.955662351075 19333.0776048446 47241.633375 -3.5013402520138 0.0387626193309687 -13850.3105307313 -13280.257128863
99000 98.999 297.957758641246 19373.6744415834 47241.633375 -3.5010822869155 0.038504434570071 -13850.3114093817 -13279.0609728063
100000 99.999 295.936273471263 19551.4566086592 47241.633375 -3.50082055447765 0.0382432024282502 -13850.3094081976 -13273.8169025008
101000 100.999 295.764864331511 19486.4102281038 47242.0240189496 -3.5007995817765 0.038221051597084 -13850.3141207177 -13275.7348156042
102000 101.999 300.018864032003 19278.8566877844 47243.1965482891 -3.50135289057075 0.0387707867470452 -13850.3284152948 -13281.8549570165
103000 102.999 301.542016066034 19153.3851779306 47245.1501196607 -3.50155558400034 0.0389676203791079 -13850.3518544849 -13285.5548062003
104000 103.999 302.071123495034 19069.0852353805 47247.8819487083 -3.50163231238066 0.0390359957839752 -13850.3852663867 -13288.0415495296
105000 104.999 301.484399698409 19015.949725339 47251.3892749717 -3.50156645015607 0.0389601747409493 -13850.4251016605 -13289.6067131089
106000 105.999 301.587229249635 18856.322615032 47255.6690552259 -3.50159263178385 0.0389734631807104 -13850.4766744126 -13294.3156390369
107000 106.999 298.984956106989 18836.0488649002 47260.7165134201 -3.50127116327751 0.0386371770695132 -13850.535944832 -13294.9135364163
108000 107.999 299.121077795556 18664.5419861175 47266.526416763 -3.50130554690468 0.0386547677799377 -13850.603116499 -13299.9721049696
109000 108.999 302.456221138982 18314.7843857648 47273.0915652759 -3.50175499022346 0.0390857611168267 -13850.6769164265 -13310.2892130327
110000 109.999 300.036521226927 18227.2043458846 47280.4047479903 -3.50146290366525 0.0387730685480284 -13850.7593404689 -13312.8725353024
111000 110.999 293.845139118963 18203.6716035359 47288.4572481125 -3.50068449050643 0.0379729696737398 -13850.8460833308 -13313.5622407688
112000 111.999 299.300230051368 17713.7824876157 47297.2391174705 -3.50141379358249 0.0386779192371895 -13850.9434973812 -13328.0217056862
113000 112.999 294.973611541987 17608.9133678868 47306.740142691 -3.50087996524476 0.0381187997161411 -13851.0446621145 -13331.1142493979
114000 113.999 296.647890907258 17279.2994683692 47316.9491011859 -3.50112335626913 0.0383351632052683 -13851.1527722554 -13340.8446174117
115000 114.999 298.568292416696 16809.7825932723 47327.8541132237 -3.50140041389242 0.038583332524992 -13851.2683254697 -13354.7119608935
116000 115.999 299.734042227818 16446.5891406335 47339.4410185582 -3.50158066887226 0.038733979843364 -13851.3867561156 -13365.4400850843
117000 116.999 297.439359487789 16197.1447104768 47351.6948081722 -3.50131402336099 0.0384374429724147 -13851.5063215543 -13372.8060952719
118000 117.999 298.445311259234 15787.760056877 47364.6008618528 -3.5014754353701 0.0385674399368868 -13851.6319817329 -13384.9037819392
119000 118.999 301.836714025719 15161.7992404914 47378.1436005063 -3.50194540471833 0.0390057035569327 -13851.7588046456 -13403.4075139744
120000 119.999 296.559660813392 15027.4499345481 47392.3050714096 -3.50129580670505 0.0383237614217004 -13851.8881811334 -13407.3769230146
121000 120.999 299.107232645117 14454.8630492834 47407.0677303356 -3.50165775322205 0.0386529786011911 -13852.0190984834 -13424.3117443872
122000 121.999 300.413946685656 13928.3944976833 47422.4116534957 -3.50185929749057 0.038821842421033 -13852.1498202781 -13439.886840799
123000 122.999 298.381750122907 13536.2916491985 47438.316147232 -3.5016296181415 0.0385592260691692 -13852.2815682893 -13451.4899684152
124000 123.999 298.568583369304 13092.9752981305 47454.7605180765 -3.50168679509427 0.0385833701241661 -13852.4136998804 -13464.6137245082
125000 124.999 296.317880310611 12667.7112777499 47471.7237971172 -3.50142821164252 0.0382925166519985 -13852.5427799621 -13477.2045504231
126000 125.999 298.443860952032 12067.0708911973 47489.1827654772 -3.50173488652145 0.0385672525168342 -13852.6705360185 -13494.9974987494
127000 126.999 295.469904145456 11638.107477016 47507.1134067885 -3.50138148929212 0.0381829345323145 -13852.7942190392 -13507.7055900704
128000 127.999 297.673191999496 11062.5800172153 47525.4911328092 -3.50169686875686 0.0384676606404776 -13852.9168324655 -13524.7666264713
129000 128.999 296.023961666952 10545.5510578784 47544.2913595188 -3.50151301882975 0.0382545341834925 -13853.033938585 -13540.0966610489
130000 129.999 295.328515498809 10002.7381159851 47563.4875768768 -3.50145117714964 0.0381646631843268 -13853.1460558613 -13556.1968058164
131000 130.999 292.976061040895 9517.1408884216 47583.0525823433 -3.50117389167422 0.037860660599642 -13853.2529242983 -13570.6032815608
132000 131.999 298.265468909628 8746.29643536528 47602.9581793827 -3.50188328216494 0.0385441993003115 -13853.3563314585 -13593.4913394073
133000 132.999 293.156846388549 8418.18544937459 47623.1764173657 -3.50124702763651 0.0378840230978086 -13853.4520181548 -13603.2294423215
134000 133.999 294.637390559515 7721.58689519884 47643.6789421118 -3.50146055509679 0.0380753506081881 -13853.5408179544 -13623.9251626515
135000 134.999 292.658254746461 7202.4665636916 47664.4361371703 -3.50122515238026 0.0378195911818635 -13853.6222447936 -13639.3502794045
136000 135.999 292.285192485677 6630.98016839573 47685.4178899302 -3.50119554156899 0.037771381155461 -13853.6966416541 -13656.3394463952
137000 136.999 294.832407465118 5904.59459908964 47706.5949362368 -3.50154191584732 0.0381005522197053 -13853.7654545105 -13677.9495548256
138000 137.999 293.522595116362 5413.2575528958 47727.9373706019 -3.50138715247861 0.0379312880122159 -13853.8234578656 -13692.5655580927
139000 138.999 297.824683799393 4589.13605055724 47749.4139204482 -3.5019556957814 0.0384872375970355 -13853.8738327374 -13717.104533715
140000 139.999 291.27296076435 4201.3347448812 47770.9936192998 -3.50111900436722 0.0376405726466935 -13853.9137268821 -13728.6454213676
141000 140.999 292.887228017322 3536.40377672348 47792.6456117138 -3.50133588271248 0.0378491809007766 -13853.9468072468 -13748.4564992559
142000 141.999 293.116029217672 2959.2912747423 47814.3398334679 -3.50137124347066 0.0378787483833908 -13853.9699803491 -13765.6547674641
143000 142.999 295.473862061358 2243.87508496493 47836.0448391398 -3.50167929611616 0.0381834460051977 -13853.9834004438 -13786.9882165937
144000 143.999 293.08213012277 1735.29373319649 47857.7301440118 -3.50137098963734 0.037874367676919 -13853.9864878417 -13802.1524862795
145000 144.999 291.423918477758 1221.4192679818 47879.3655951988 -3.50115553619002 0.0376600805844135 -13853.9818224224 -13817.4809876663
146000 145.999 292.948270095514 512.153765084855 47900.9219267786 -3.50134910887243 0.0378570692360778 -13853.9681585454 -13838.6560892972
147000 146.999 290.358785619524 41.6774333766474 47922.3680764714 -3.50100813775336 0.0375224357765208 -13853.9428079074 -13852.6962028656
148000 147.999 293.266133695641 -687.330925917349 47943.6742692194 -3.50137593288569 0.0378981460593467 -13853.9111473054 -13874.4789000014
149000 148.999 289.902773143165 -1136.33589092024 47964.8121776268 -3.50093048863759 0.0374635062737645 -13853.8679294553 -13887.8867392298
150000 149.999 291.401636679488 -1767.36450602725 47985.7531269715 -3.50111151304087 0.0376572011559753 -13853.8172475396 -13906.7504399011
151000 150.999 289.832143277024 -2258.52178502718 48006.4700033644 -3.50089357765621 0.0374543789294324 -13853.7567949071 -13921.4295252991
152000 151.999 289.299144752544 -2814.70696117987 48026.9362657249 -3.50080770951081 0.03738550068674 -13853.6888352963 -13938.0626554286
153000 152.999 294.39888726932 -3587.53807920464 48047.1248159295 -3.50144818690747 0.0380445293455569 -13853.6146302477 -13961.2000865775
154000 153.999 292.405255053737 -4056.48459799443 48067.0096696756 -3.50116926512117 0.0377868965805913 -13853.5294741623 -13975.2283534036
155000 154.999 289.623389734685 -4413.30638814581 48086.5666985192 -3.50078685669642 0.0374274021621588 -13853.437818137 -13985.8956041516
156000 155.999 285.689962416256 -4823.38940968652 48105.7733337531 -3.50025424059457 0.0369190938854781 -13853.3405868364 -13998.1641300869
157000 156.999 292.890212216661 -5643.16691950079 48124.6065290339 -3.50115902892782 0.0378495665423813 -13853.2378495418 -14022.7417634855
158000 157.999 292.114218046295 -6127.00824599361 48143.0447534019 -3.50103114839955 0.0377492864996804 -13853.1274475995 -14037.2350238817
159000 158.999 293.470495629805 -6651.96677352338 48161.0672164736 -3.50117773969576 0.0379245553086259 -13853.0127375485 -14052.9693708542
160000 159.999 284.555063962254 -6781.82989725575 48178.6533192435 -3.49999497818341 0.0367724334210382 -13852.8901790495 -14056.8249087687
161000 160.999 286.726816997205 -7321.70580693819 48195.7834438537 -3.50024433457442 0.0370530843529621 -13852.7650008858 -14073.0124876707
162000 161.999 287.91729642401 -7788.15333407851 48212.4402853866 -3.50036576837416 0.0372069274259046 -13852.635363793 -14086.9952346017
163000 162.999 293.696285002482 -8455.42407897738 48228.6071631605 -3.50107909293475 0.0379537335792859 -13852.5014374219 -14107.0260333718
164000 163.999 289.975097578792 -8752.11086600186 48244.2689006827 -3.50056402120797 0.0374728526036339 -13852.3646744174 -14115.9056700992
165000 164.999 288.02985674623 -9110.9485761391 48259.4109661368 -3.50027774051618 0.0372214733520851 -13852.2250686564 -14126.6573872101
166000 165.999 288.763325449885 -9535.6141830678 48274.0188052663 -3.50033670128524 0.0373162579210047 -13852.0817734569 -14139.3924526444
167000 166.999 287.763686824483 -9831.91325241437 48288.079382538 -3.50017131762402 0.037187076790696 -13851.9369633333 -14148.2614991225
168000 167.999 286.531820818387 -10146.2161424236 48301.5814674125 -3.49997547575519 0.0370278854199222 -13851.7903613411 -14157.6731935941
169000 168.999 288.111055278744 -10507.1832221201 48314.5143211384 -3.50014313452139 0.0372319664622381 -13851.6446722366 -14168.4945662776
170000 169.999 289.992576480765 -10940.64621201 48326.8700091106 -3.50034961959296 0.0374751113642061 -13851.498032915 -14181.5036142623
171000 170.999 291.807753732937 -11285.1815082952 48338.6402874305 -3.50054750747939 0.0377096827815038 -13851.3512987915 -14191.8320944516
172000 171.999 290.544491532708 -11554.0552485922 48349.8169850481 -3.50034767796678 0.0375464341486929 -13851.2049752723 -14199.8784558187
173000 172.999 289.206447934429 -11791.8275501774 48360.3930331278 -3.50013813957342 0.0373735216780905 -13851.0584715813 -14206.9851843408
174000 173.999 288.846592450454 -12026.7617578756 48370.3623059591 -3.50005561503396 0.0373270183347959 -13850.9143867966 -14214.0072318083
175000 174.999 291.088437302063 -12391.4580815661 48379.7201068504 -3.50030968133658 0.0376167270800847 -13850.771817026 -14224.9473674113
176000 175.999 287.739228418007 -12422.5196539045 48388.4616117253 -3.49984160746186 0.0371839160839028 -13850.6307655118 -14225.8120363605
177000 176.999 291.745754013481 -12781.5350507581 48396.5843590426 -3.5003246064211 0.0377016706923002 -13850.4917429152 -14236.5806908695
178000 177.999 288.112875577432 -12832.8020893784 48404.0864802296 -3.49982061704917 0.0372322016954874 -13850.3536614147 -14238.0513102805
179000 178.999 283.479000591377 -12819.3825626285 48410.9658014003 -3.49918827212735 0.0366333760867162 -13850.2195841626 -14237.566852603
180000 179.999 286.924833019825 -13146.8972382453 48417.2219114859 -3.49960072492676 0.0370786735338633 -13850.0882055716 -14247.382911262
181000 180.999 286.384550099547 -13254.3076732572 48422.8545035311 -3.49949906077697 0.0370088539445093 -13849.9608273299 -14250.548036047
182000 181.999 286.214677498049 -13385.9987081648 48427.8637067852 -3.49944591829283 0.0369869016768474 -13849.8360664639 -14254.4452471742
183000 182.999 282.683063562317 -13354.0812541029 48432.2508600298 -3.49895931515519 0.0365305188716631 -13849.7151851341 -14253.3961861374
184000 183.999 286.601857360472 -13625.825962487 48436.0171464986 -3.49943656129471 0.037036936090274 -13849.5985008177 -14261.5261130092
185000 184.999 282.152477423833 -13523.9106885042 48439.16525251 -3.49883312672236 0.0364619523763779 -13849.4846973839 -14258.3578425715
186000 185.999 288.002241548725 -13777.7639233216 48441.6988108936 -3.49956174529774 0.0372179047000375 -13849.3753623908 -14265.9451287437
187000 186.999 283.972087149307 -13670.0396516849 48443.6216960794 -3.4990148309268 0.0366970965925818 -13849.2709373369 -14262.6000739561
188000 187.999 288.905461437473 -13879.7390695052 48444.9379526398 -3.49962766778023 0.0373346258462404 -13849.172167736 -14268.8532066359
189000 188.999 288.411202783586 -13892.1123132416 48445.6542104095 -3.49953992025306 0.0372707538729579 -13849.0766655204 -14269.1380441385
190000 189.999 292.618248694952 -14058.3768537728 48445.7769118312 -3.50006053766609 0.0378144212866416 -13848.9844655178 -14274.0743284638
191000 190.999 291.003939250601 -13908.0434853007 48445.311832614 -3.49983019475949 0.037605807580258 -13848.8975487169 -14269.4376724967
192000 191.999 285.318586407174 -13665.6704508439 48444.2667872863 -3.49907471902711 0.0368711017697238 -13848.8144690295 -14262.0170001788
193000 192.999 286.739387570039 -13670.0017317069 48442.6495497515 -3.49923902584466 0.0370547088208108 -13848.7372680954 -14262.056963668
194000 193.999 282.605352993366 -13400.2250322123 48440.467583847 -3.49868648678199 0.0365204765034722 -13848.6640411141 -14253.8086467734
195000 194.999 287.376863323671 -13556.8321662558 48437.7288055103 -3.49928632349001 0.0371370884291072 -13848.5969402436 -14258.4532575288
196000 195.999 293.217296506468 -13665.2499663212 48434.442424689 -3.50002564977674 0.0378918349353683 -13848.5352593655 -14261.6412827735
197000 196.999 290.541509073089 -13492.2526834604 48430.6184337716 -3.49966517264229 0.0375460487319085 -13848.4764956415 -14256.3205387446
198000 197.999 290.673119836813 -13423.5717750137 48426.2657105324 -3.49966865863512 0.0375630565053044 -13848.4224085193 -14254.1538953818
199000 198.999 290.224922784898 -13229.3245993644 48421.3939665061 -3.49959801758867 0.0375051369728892 -13848.3715224631 -14248.1916036693
200000 199.999 286.586627481801 -12958.6854754928 48416.0145294961 -3.49911657819325 0.0370349679661028 -13848.3264409086 -14239.9236864459
201000 200.999 290.366628522446 -12921.461982735 48410.1380905994 -3.49959482304908 0.037523449297846 -13848.2854950049 -14238.7104943209
202000 201.999 292.579794487828 -12808.5655175478 48403.7764517805 -3.49987147176474 0.037809451932902 -13848.2480793273 -14235.211027529
203000 202.999 292.327477403726 -12644.9528339292 48396.9421995642 -3.49983047241636 0.0377768455436607 -13848.2145074908 -14230.1805714169
204000 203.999 294.981029412583 -12480.7164840594 48389.6476190891 -3.50016581502185 0.0381197583114612 -13848.1842268415 -14225.1323799928
205000 204.999 291.53182088261 -12169.3125227101 48381.9053677653 -3.49971326459447 0.0376740245780403 -13848.1569600657 -14215.6411460243
206000 205.999 291.778546639058 -11939.1204916968 48373.7285060362 -3.49973898393698 0.0377059084121423 -13848.1323020994 -14208.6043058182
207000 206.999 291.512299564017 -11684.2743353294 48365.1315436687 -3.49969910768002 0.0376715018804006 -13848.1104231985 -14200.8252865238
208000 207.999 289.72197218294 -11369.8276480297 48356.1288400919 -3.49946324066062 0.0374401417580193 -13848.0923956104 -14191.2511241511
209000 208.999 292.301458284196 -11160.5477775929 48346.7344081097 -3.49979278719548 0.0377734831493063 -13848.0772161847 -14184.8541188869
210000 209.999 294.725923856104 -11090.800646617 48336.9625505074 -3.50010267202722 0.0380867915739858 -13848.0635218129 -14182.6681146968
211000 210.999 290.253411657094 -10594.7552998948 48326.8275485574 -3.49952165724664 0.0375088185280213 -13848.0513548745 -14167.6234571348
212000 211.999 290.865586215994 -10293.5265755631 48316.3453115252 -3.49959817958099 0.0375879285178269 -13848.0410042527 -14158.4597280938
213000 212.999 294.407272802025 -10206.355205143 48305.5311553405 -3.50005390087644 0.0380456129897514 -13848.0331515468 -14155.7541856179
